hotel_id,hotel_name,area,platform,candidate_rank,candidate_url,candidate_detected_name,candidate_location,name_similarity,area_match,address_match,brand_collision_flag,candidate_score,validation_status,validation_note,discovered_at
BOD121,Eskiyalı Otel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Eskiyal%C4%B1%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiv95PynL6WAxUSWUECHc9wOY8QvukIegUIAxDUAw&ts=CAEaPQofEh0KCy9nLzF0cnBoamIxOg5Fc2tpeWFsxLEgT3RlbBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Eskiyalı Otel · 169 sonuç,Yeni sekmede aç,0.7222,,,False,70,REVIEW_REQUIRED,"detected='Eskiyalı Otel · 169 sonuç' vs expected='Eskiyalı Otel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=70",2026-08-26T11:49:02Z
BOD122,Florida Otel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIvZS0lqWeo9z2ARoML2cvMTEzZGc5MWg5EAE?q=Florida%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiPzKT6nL6WAxW6OwYAHaONGRIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Florida Otel,Florida Otel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Florida Otel' vs expected='Florida Otel' (card near-text was 'Florida Otel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:49:19Z
BOD123,Hotel Marma Beach,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI5qb0noHmrK5cGg0vZy8xMWNtX2h3c2Z3EAE?q=Hotel%20Marma%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjQ_pCBnb6WAxXSBwYAHbImEY8QvukIegQIAxAC,Hotel Marma Beach,Hotel Marma Beach otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Hotel Marma Beach' vs expected='Hotel Marma Beach' (card near-text was 'Hotel Marma Beach otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:49:34Z
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Irmak%20Boutique%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiizZOInb6WAxWvoHwGHSu_GAkQvukIegUIAxDDAw&ts=CAEaRgooEiYKDS9nLzExcTI1bjE5dmg6FcSwcm1hayBCb3V0aXF1ZSBIb3RlbBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Irmak Boutique Hotel · 213 sonuç,Yeni sekmede aç,0.8,,,False,77,REVIEW_REQUIRED,"detected='Irmak Boutique Hotel · 213 sonuç' vs expected='Irmak Boutique Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=77",2026-08-26T11:49:48Z
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIrYXbsuDe6uoGGg0vZy8xMWI2ZGZuazd2EAE?q=Kefi%20Beach%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiGoJiQnb6WAxXQcEECHZd4EEwQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Kefi Beach Bodrum,Kefi Beach Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Kefi Beach Bodrum' vs expected='Kefi Beach Bodrum' (card near-text was 'Kefi Beach Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:50:05Z
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChoIjeq4lani94SRARoNL2cvMTFubjcwMXE2eBAB?q=Khai%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwimuaSXnb6WAxUeBwYAHb6YAFsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Khai Hotel Bodrum,Khai Hotel Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Khai Hotel Bodrum' vs expected='Khai Hotel Bodrum' (card near-text was 'Khai Hotel Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:50:20Z
BOD127,Kriss Hotel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChcI09aXptq55YVHGgsvZy8xdGRocGI2ORAB?q=Kriss%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwinmZGxnb6WAxV4pnwGHSZ3BhAQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Kriss Hotel,Kriss Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Kriss Hotel' vs expected='Kriss Hotel' (card near-text was 'Kriss Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:51:14Z
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChoI4JP_1d-6pq7eARoNL2cvMTF0am56eG1tZBAB?q=Lugga%20Boutique%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwj9-ve4nb6WAxVihXwGHSlRADcQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Lugga Boutique Hotel & Beach,Lugga Boutique Hotel & Beach otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Lugga Boutique Hotel & Beach' vs expected='Lugga Boutique Hotel & Beach' (card near-text was 'Lugga Boutique Hotel & Beach otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:51:31Z
BOD129,Meggs Bodrum,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIhqayo5iKvu8VGg0vZy8xMWI2ZGZxcnFtEAE?q=Meggs%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwini57Anb6WAxUeBwYAHb6YAFsQvukIegQIAxAC,Meggs Bodrum,Meggs Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Meggs Bodrum' vs expected='Meggs Bodrum' (card near-text was 'Meggs Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:51:46Z
BOD130,Petunya Beach Resort,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChgI3cTnmfOBvJQTGgwvZy8xaGMzeTBkMGMQAQ?q=Petunya%20Beach%20Resort%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjgj5fHnb6WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Petunya Beach Resort,Petunya Beach Resort otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Petunya Beach Resort' vs expected='Petunya Beach Resort' (card near-text was 'Petunya Beach Resort otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:52:01Z
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIrbPiitil1K8MGg0vZy8xMXBjMXR6cjEyEAE?q=Regia%20Mare%20Beach%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwinqNTOnb6WAxV0eUECHVpfBmQQvukIegQIAxAC,Regia Mare Beach Hotel Bodrum,Regia Mare Beach Hotel Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Regia Mare Beach Hotel Bodrum' vs expected='Regia Mare Beach Hotel Bodrum' (card near-text was 'Regia Mare Beach Hotel Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:52:16Z
BOD132,Viras Hotel & Beach,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChcIu6ao1tGG6ZhsGgsvZy8xdjI3M3pxaBAB?q=Viras%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwino8bZnb6WAxUAcUECHXxeCAIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Viras Hotel & Beach,Viras Hotel & Beach otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Viras Hotel & Beach' vs expected='Viras Hotel & Beach' (card near-text was 'Viras Hotel & Beach otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:52:39Z
BOD133,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIurukzIj3q9hkGgwvZy8xMTNqMXQ2amoQAQ?q=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjnv-3ynb6WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Yahşi Beach Hotel & Restaurant,Yahşi Beach Hotel & Restaurant otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Yahşi Beach Hotel & Restaurant' vs expected='Yahşi Beach Hotel & Restaurant' (card near-text was 'Yahşi Beach Hotel & Restaurant otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:53:32Z
BOD134,Yakamoz Otel,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChoIsp7Rm-yqgfC2ARoNL2cvMTFnbWR5dzkwZBAB?q=Yakamoz%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiqheD6nb6WAxVIQkECHQurFJoQvukIegQIAxAC,Yakamoz Otel,Yakamoz Otel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Yakamoz Otel' vs expected='Yakamoz Otel' (card near-text was 'Yakamoz Otel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:53:49Z
BOD135,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity?q=Y%C4%B1lmaz%20Hotel%20%7C%20Bodrum%20Ortakent%20Otelleri%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjKoYCCnr6WAxXImXwGHSCrI08QvukIegUIAxDlAw&ts=CAEaVwo5EjcKCy9nLzF0Z3cyYnhuOihZxLFsbWF6IEhvdGVsIHwgQm9kcnVtIE9ydGFrZW50IE90ZWxsZXJpEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Yılmaz Hotel | Bodrum Ortakent Otelleri · 171 sonuç,Yeni sekmede aç,0.881,,,False,84,REVIEW_REQUIRED,"detected='Yılmaz Hotel | Bodrum Ortakent Otelleri · 171 sonuç' vs expected='Yılmaz Hotel | Bodrum Ortakent Otelleri' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=84",2026-08-26T11:54:04Z
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,google_travel,1,https://www.google.com/travel/hotels/entity/ChoIubvujcCOz-DMARoNL2cvMTFiNjNianFreRAB?q=Zest%20Exclusive%20Hotel%20and%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwivq-6Jnr6WAxVUOAYAHbErFSUQvukIegQIAxAC,Zest Exclusive Hotel and Spa,Zest Exclusive Hotel and Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Zest Exclusive Hotel and Spa' vs expected='Zest Exclusive Hotel and Spa' (card near-text was 'Zest Exclusive Hotel and Spa otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:54:20Z
BOD137,Armagan Apart Hotel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Armagan%20Apart%20Hotel%20Torba%20Bodrum&ved=2ahUKEwj0-O6Qnr6WAxVihXwGHSlRADcQvukIegUIAxDmAw&ts=CAEaQgokEiIKCy9nLzF0anowcGh0OhNBcm1hZ2FuIEFwYXJ0IEhvdGVsEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Armagan Apart Hotel · 354 sonuç,Yeni sekmede aç,0.7917,,,False,76,REVIEW_REQUIRED,"detected='Armagan Apart Hotel · 354 sonuç' vs expected='Armagan Apart Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=76",2026-08-26T11:54:35Z
BOD138,Bodrum Blue Bay Otel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Bodrum%20Blue%20Bay%20Otel%20Torba%20Bodrum&ved=2ahUKEwiNyfWYnr6WAxVFIwYAHTamFFoQvukIegUIAxDGAw&ts=CAEaRQonEiUKDS9nLzExejdmaGI2dzA6FEJvZHJ1bSBCbHVlIEJheSBPdGVsEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Bodrum Blue Bay Otel · 490 sonuç,Yeni sekmede aç,0.8,,,False,77,REVIEW_REQUIRED,"detected='Bodrum Blue Bay Otel · 490 sonuç' vs expected='Bodrum Blue Bay Otel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=77",2026-08-26T11:54:52Z
BOD139,Casa Dell'arte Otel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Casa%20Dell%27arte%20Otel%20Torba%20Bodrum&ved=2ahUKEwiM95ehnr6WAxV0ZEECHXeYFCUQvukIegUIAxCNAw&ts=CAEaQgokEiIKCy9nLzF0Y3dicHRwOhNDYXNhIERlbGwnYXJ0ZSBPdGVsEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Casa Dell'arte Otel · 424 sonuç,Yeni sekmede aç,0.7917,,,False,76,REVIEW_REQUIRED,"detected='Casa Dell'arte Otel · 424 sonuç' vs expected='Casa Dell'arte Otel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=76",2026-08-26T11:55:09Z
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI2-iu15q5kbcWGg0vZy8xMWpoOHgwcHY0EAE?q=DoubleTree%20by%20Hilton%20Bodrum%20I%C5%9F%C4%B1l%20Club%20All%20Inclusive%20Resort%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjUlqSpnr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' vs expected='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' (card near-text was 'DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort o', 37 candidates on page) -> score=95",2026-08-26T11:55:26Z
BOD141,DUJA BODRUM,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=DUJA%20BODRUM%20Torba%20Bodrum&ved=2ahUKEwi0y_6wnr6WAxXsakECHVPSOXkQvukIegUIAxDdAw&ts=CAEaPAoeEhwKDS9nLzExZ3NiaDh0c3g6C0R1amEgQm9kcnVtEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Duja Bodrum · 583 sonuç,Yeni sekmede aç,0.6875,,,False,67,REJECTED_CANDIDATE,"detected='Duja Bodrum · 583 sonuç' vs expected='DUJA BODRUM' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=67",2026-08-26T11:55:43Z
BOD142,Hotel Torbahan,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Hotel%20Torbahan%20Torba%20Bodrum&ved=2ahUKEwjnuOu4nr6WAxWpOAYAHeOJBTkQvukIegUIAxDTAw&ts=CAEaPQofEh0KCy9nLzF0ZjM0ZnRtOg5Ib3RlbCBUb3JiYWhhbhIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Hotel Torbahan · 752 sonuç,Yeni sekmede aç,0.7368,,,False,71,REVIEW_REQUIRED,"detected='Hotel Torbahan · 752 sonuç' vs expected='Hotel Torbahan' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=71",2026-08-26T11:55:59Z
BOD143,Hotel Zeytinada,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChcImdeM8b6Q57UNGgsvZy8xdGs1cW5tbBAB?q=Hotel%20Zeytinada%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi9t43Fnr6WAxXABQYAHdCYLG8QvukIegQIAxAC,Hotel Zeytinada,Hotel Zeytinada otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Hotel Zeytinada' vs expected='Hotel Zeytinada' (card near-text was 'Hotel Zeytinada otelini yeni sekmede aç', 35 candidates on page) -> score=95",2026-08-26T11:56:25Z
BOD144,Mira Suites,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Mira%20Suites%20Torba%20Bodrum&ved=2ahUKEwjk9-nRnr6WAxXmOAYAHS2aHH8QvukIegUIAxDkAw&ts=CAEaPAoeEhwKDS9nLzExZ196M3Qyeno6C01pcmEgU3VpdGVzEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Mira Suites · 415 sonuç,Yeni sekmede aç,0.6875,,,False,67,REJECTED_CANDIDATE,"detected='Mira Suites · 415 sonuç' vs expected='Mira Suites' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=67",2026-08-26T11:56:51Z
BOD145,Moyo Luxury Hotel & Beach,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChoI2tv28brhtZ7_ARoNL2cvMTFmZ203c2czcBAB?q=Moyo%20Luxury%20Hotel%20%26%20Beach%20Torba%20Bodrum&ved=2ahUKEwij_8Panr6WAxXmZkECHYt_Ff8QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ap=KigKEgnB3J8T-YlCQBGp3NIwsHU7QBISCfB6PCqkikJAEanc0qTgdjtA,Moyo Luxury Hotel & Beach,Moyo Luxury Hotel & Beach otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Moyo Luxury Hotel & Beach' vs expected='Moyo Luxury Hotel & Beach' (card near-text was 'Moyo Luxury Hotel & Beach otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:57:10Z
BOD146,Olivia Hotel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChgI5pTP-e-O0PtIGgwvZy8xaGM3a3IzcHQQAQ?q=Olivia%20Hotel%20Torba%20Bodrum&ved=2ahUKEwjpiIXinr6WAxXYLAYAHQiYBaYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Olivia Hotel,Olivia Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Olivia Hotel' vs expected='Olivia Hotel' (card near-text was 'Olivia Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:57:25Z
BOD147,Omar Hotel & Suites,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChgInsrCgN2-jv2xARoLL2cvMXRmaHZfNzMQAQ?q=Omar%20Hotel%20%26%20Suites%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiV36zpnr6WAxWiOQYAHYDAHI4QvukIegQIAxAC,Omar Hotel & Suites,Omar Hotel & Suites otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Omar Hotel & Suites' vs expected='Omar Hotel & Suites' (card near-text was 'Omar Hotel & Suites otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:57:41Z
BOD148,Rixos Premium Bodrum,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIs66GzsSM5PSHARoLL2cvMXR4MTJwZDMQAQ?q=Rixos%20Premium%20Bodrum%20Torba%20Bodrum&ved=2ahUKEwiIsdX1nr6WAxV2YkECHUKPNxIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Rixos Premium Bodrum,Rixos Premium Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Rixos Premium Bodrum' vs expected='Rixos Premium Bodrum' (card near-text was 'Rixos Premium Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:58:07Z
BOD149,Roota Bodrum,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Roota%20Bodrum%20Torba%20Bodrum&ved=2ahUKEwj1-Nb8nr6WAxXjhnwGHTfBHPUQvukIegUIAxDZAw&ts=CAEaPQofEh0KDS9nLzExbnFtNDlqM2M6DFJvb3RhIEJvZHJ1bRIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Roota Bodrum · 424 sonuç,Yeni sekmede aç,0.7059,,,False,69,REJECTED_CANDIDATE,"detected='Roota Bodrum · 424 sonuç' vs expected='Roota Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=69",2026-08-26T11:58:21Z
BOD150,Samara Hotel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChgI1qjkw_2X2LexARoLL2cvMXZxdDJicDUQAQ?q=Samara%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjp9qKNn76WAxXIKwYAHZBnFE8QvukIegQIAxAC,Samara Hotel,Samara Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Samara Hotel' vs expected='Samara Hotel' (card near-text was 'Samara Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:58:56Z
BOD151,Sarpedor Boutique Hotel & SPA,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sarpedor%20Boutique%20Hotel%20%26%20SPA%20Torba%20Bodrum&ved=2ahUKEwjIz_WXn76WAxUNekECHUexF4UQvukIegUIAxDXAw&ts=CAEaTgowEi4KDS9nLzExYjZkcWg0dDg6HVNhcnBlZG9yIEJvdXRpcXVlIEhvdGVsICYgU3BhEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Sarpedor Boutique Hotel & Spa · 614 sonuç,Yeni sekmede aç,0.8438,,,False,81,REVIEW_REQUIRED,"detected='Sarpedor Boutique Hotel & Spa · 614 sonuç' vs expected='Sarpedor Boutique Hotel & SPA' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=81",2026-08-26T11:59:18Z
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIgfXTtKuLypd6Gg0vZy8xMWZ0eGs5bng1EAE?q=Susona%20Bodrum%2C%20LXR%20Hotels%20%26%20Resorts%20Torba%20Bodrum&ved=2ahUKEwjlpcWgn76WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,"Susona Bodrum, LXR Hotels & Resorts","Susona Bodrum, LXR Hotels & Resorts otelini yeni sekmede aç",1.0,,,False,95,FOUND_EXACT,"detected='Susona Bodrum, LXR Hotels & Resorts' vs expected='Susona Bodrum, LXR Hotels & Resorts' (card near-text was 'Susona Bodrum, LXR Hotels & Resorts otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:59:36Z
BOD153,The Oba Hotel,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIwJfY9v-yi5BTGg0vZy8xMWw0bXpnNHpsEAE?q=The%20Oba%20Hotel%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjI19Wnn76WAxWJOQYAHSpSBBkQvukIegQIAxAC,The Oba Hotel,The Oba Hotel otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='The Oba Hotel' vs expected='The Oba Hotel' (card near-text was 'The Oba Hotel otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T11:59:51Z
BOD154,Toka Bodrum Hotel & Beach Club,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club%20Torba%20Bodrum&ved=2ahUKEwj5tc-vn76WAxVqnXwGHSYTEmcQvukIegUIAxDSAw&ts=CAEaTwoxEi8KDS9nLzExcXlnMTF0bWg6HlRva2EgQm9kcnVtIEhvdGVsICYgQmVhY2ggQ2x1YhIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Toka Bodrum Hotel & Beach Club · 424 sonuç,Yeni sekmede aç,0.8485,,,False,81,REVIEW_REQUIRED,"detected='Toka Bodrum Hotel & Beach Club · 424 sonuç' vs expected='Toka Bodrum Hotel & Beach Club' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=81",2026-08-26T12:00:08Z
