hotel_id,aspect,google_mention_rate,google_low_context_share,trip_mention_rate,trip_low_context_share,consistency
BOD130,WIFI,10.0,100.0,11.4,20.0,TRIP_ONLY_SIGNAL
BOD131,STAFF,55.0,0.0,18.2,12.5,BOTH_SOURCE_SIGNAL
BOD131,CLEANLINESS,65.0,0.0,22.7,10.0,BOTH_SOURCE_SIGNAL
BOD131,HYGIENE,5.0,0.0,0.0,,LOW_SUPPORT
BOD131,FOOD,85.0,5.9,25.0,0.0,BOTH_SOURCE_SIGNAL
BOD131,ROOM,80.0,0.0,27.3,16.7,BOTH_SOURCE_SIGNAL
BOD131,BED_COMFORT,20.0,0.0,4.5,0.0,GOOGLE_ONLY_SIGNAL
BOD131,BEACH_SEA,70.0,7.1,13.6,16.7,BOTH_SOURCE_SIGNAL
BOD131,POOL,5.0,0.0,2.3,100.0,LOW_SUPPORT
BOD131,SERVICE,55.0,0.0,4.5,0.0,GOOGLE_ONLY_SIGNAL
BOD131,PRICE_VALUE,30.0,16.7,9.1,25.0,BOTH_SOURCE_SIGNAL
BOD131,LOCATION,25.0,0.0,9.1,25.0,BOTH_SOURCE_SIGNAL
BOD131,FACILITIES,20.0,0.0,18.2,0.0,BOTH_SOURCE_SIGNAL
BOD131,NOISE,15.0,0.0,6.8,0.0,BOTH_SOURCE_SIGNAL
BOD131,FAMILY_KIDS,20.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD131,CHECKIN_CHECKOUT,20.0,0.0,2.3,0.0,GOOGLE_ONLY_SIGNAL
BOD131,RESERVATION,5.0,100.0,2.3,0.0,LOW_SUPPORT
BOD131,REFUND_PAYMENT,0.0,,2.3,100.0,LOW_SUPPORT
BOD131,MANAGEMENT,15.0,0.0,4.5,0.0,GOOGLE_ONLY_SIGNAL
BOD131,BAR_DRINKS,40.0,0.0,6.8,0.0,BOTH_SOURCE_SIGNAL
BOD134,STAFF,60.0,50.0,27.8,20.0,BOTH_SOURCE_SIGNAL
BOD134,CLEANLINESS,50.0,80.0,33.3,16.7,BOTH_SOURCE_SIGNAL
BOD134,HYGIENE,30.0,100.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD134,FOOD,70.0,42.9,38.9,0.0,BOTH_SOURCE_SIGNAL
BOD134,ROOM,40.0,100.0,50.0,11.1,BOTH_SOURCE_SIGNAL
BOD134,BED_COMFORT,50.0,60.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD134,BEACH_SEA,40.0,25.0,11.1,0.0,GOOGLE_ONLY_SIGNAL
BOD134,POOL,20.0,50.0,0.0,,LOW_SUPPORT
BOD134,SERVICE,30.0,66.7,5.6,100.0,GOOGLE_ONLY_SIGNAL
BOD134,PRICE_VALUE,60.0,66.7,0.0,,GOOGLE_ONLY_SIGNAL
BOD134,LOCATION,20.0,50.0,55.6,10.0,TRIP_ONLY_SIGNAL
BOD134,FACILITIES,10.0,0.0,5.6,100.0,LOW_SUPPORT
BOD134,NOISE,10.0,100.0,11.1,0.0,LOW_SUPPORT
BOD134,FAMILY_KIDS,40.0,50.0,5.6,0.0,GOOGLE_ONLY_SIGNAL
BOD134,AIR_CONDITIONING,10.0,100.0,0.0,,LOW_SUPPORT
BOD134,CHECKIN_CHECKOUT,20.0,50.0,5.6,100.0,LOW_SUPPORT
BOD134,RESERVATION,0.0,,11.1,50.0,LOW_SUPPORT
BOD134,REFUND_PAYMENT,10.0,100.0,5.6,100.0,LOW_SUPPORT
BOD134,MANAGEMENT,40.0,50.0,11.1,50.0,GOOGLE_ONLY_SIGNAL
BOD134,COMMUNICATION,10.0,100.0,0.0,,LOW_SUPPORT
BOD134,BAR_DRINKS,20.0,100.0,0.0,,LOW_SUPPORT
BOD136,STAFF,60.0,0.0,16.7,0.0,BOTH_SOURCE_SIGNAL
BOD136,CLEANLINESS,40.0,0.0,29.2,0.0,BOTH_SOURCE_SIGNAL
BOD136,HYGIENE,10.0,0.0,0.0,,LOW_SUPPORT
BOD136,FOOD,90.0,0.0,25.0,0.0,BOTH_SOURCE_SIGNAL
BOD136,ROOM,30.0,0.0,8.3,0.0,GOOGLE_ONLY_SIGNAL
BOD136,BED_COMFORT,10.0,0.0,0.0,,LOW_SUPPORT
BOD136,BEACH_SEA,60.0,0.0,25.0,0.0,BOTH_SOURCE_SIGNAL
BOD136,POOL,20.0,0.0,0.0,,LOW_SUPPORT
BOD136,SERVICE,30.0,0.0,12.5,0.0,BOTH_SOURCE_SIGNAL
BOD136,PRICE_VALUE,20.0,0.0,0.0,,LOW_SUPPORT
BOD136,LOCATION,50.0,0.0,12.5,0.0,BOTH_SOURCE_SIGNAL
BOD136,FACILITIES,30.0,0.0,16.7,0.0,BOTH_SOURCE_SIGNAL
BOD136,NOISE,20.0,0.0,0.0,,LOW_SUPPORT
BOD136,FAMILY_KIDS,20.0,0.0,8.3,0.0,LOW_SUPPORT
BOD136,ANIMATION_ENTERTAINMENT,10.0,0.0,8.3,0.0,LOW_SUPPORT
BOD136,CHECKIN_CHECKOUT,20.0,0.0,4.2,0.0,LOW_SUPPORT
BOD136,RESERVATION,0.0,,4.2,0.0,LOW_SUPPORT
BOD136,TRANSPORT_TRANSFER,0.0,,4.2,0.0,LOW_SUPPORT
BOD136,MANAGEMENT,20.0,0.0,0.0,,LOW_SUPPORT
BOD136,BAR_DRINKS,40.0,0.0,4.2,0.0,GOOGLE_ONLY_SIGNAL
BOD140,STAFF,90.0,44.4,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,CLEANLINESS,80.0,50.0,4.4,0.0,GOOGLE_ONLY_SIGNAL
BOD140,HYGIENE,50.0,80.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,FOOD,100.0,40.0,6.7,0.0,BOTH_SOURCE_SIGNAL
BOD140,ROOM,100.0,40.0,4.4,0.0,GOOGLE_ONLY_SIGNAL
BOD140,BED_COMFORT,50.0,20.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,BEACH_SEA,80.0,50.0,8.9,0.0,BOTH_SOURCE_SIGNAL
BOD140,POOL,50.0,80.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,SERVICE,70.0,57.1,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,PRICE_VALUE,60.0,33.3,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,LOCATION,50.0,80.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,FACILITIES,70.0,42.9,2.2,0.0,GOOGLE_ONLY_SIGNAL
BOD140,NOISE,30.0,33.3,2.2,0.0,GOOGLE_ONLY_SIGNAL
BOD140,FAMILY_KIDS,30.0,33.3,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,ANIMATION_ENTERTAINMENT,0.0,,4.4,0.0,LOW_SUPPORT
BOD140,AIR_CONDITIONING,10.0,100.0,0.0,,LOW_SUPPORT
BOD140,CHECKIN_CHECKOUT,40.0,25.0,6.7,33.3,BOTH_SOURCE_SIGNAL
BOD140,RESERVATION,50.0,60.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,REFUND_PAYMENT,30.0,66.7,0.0,,GOOGLE_ONLY_SIGNAL
BOD140,MANAGEMENT,10.0,100.0,0.0,,LOW_SUPPORT
BOD140,COMMUNICATION,20.0,50.0,0.0,,LOW_SUPPORT
BOD140,BAR_DRINKS,80.0,50.0,2.2,0.0,GOOGLE_ONLY_SIGNAL
BOD140,WIFI,10.0,0.0,0.0,,LOW_SUPPORT
BOD147,STAFF,50.0,20.0,14.3,0.0,GOOGLE_ONLY_SIGNAL
BOD147,CLEANLINESS,40.0,0.0,35.7,0.0,BOTH_SOURCE_SIGNAL
BOD147,FOOD,70.0,0.0,7.1,0.0,GOOGLE_ONLY_SIGNAL
BOD147,ROOM,50.0,20.0,21.4,0.0,BOTH_SOURCE_SIGNAL
BOD147,BED_COMFORT,30.0,0.0,7.1,0.0,GOOGLE_ONLY_SIGNAL
BOD147,BEACH_SEA,60.0,16.7,14.3,0.0,GOOGLE_ONLY_SIGNAL
BOD147,POOL,30.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD147,SERVICE,10.0,0.0,0.0,,LOW_SUPPORT
BOD147,PRICE_VALUE,30.0,0.0,14.3,0.0,GOOGLE_ONLY_SIGNAL
BOD147,LOCATION,40.0,0.0,14.3,0.0,GOOGLE_ONLY_SIGNAL
BOD147,FACILITIES,10.0,0.0,0.0,,LOW_SUPPORT
BOD147,NOISE,60.0,16.7,28.6,0.0,BOTH_SOURCE_SIGNAL
BOD147,FAMILY_KIDS,40.0,25.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD147,ANIMATION_ENTERTAINMENT,0.0,,7.1,0.0,LOW_SUPPORT
BOD147,AIR_CONDITIONING,0.0,,7.1,0.0,LOW_SUPPORT
BOD147,CHECKIN_CHECKOUT,10.0,0.0,0.0,,LOW_SUPPORT
BOD147,RESERVATION,10.0,100.0,0.0,,LOW_SUPPORT
BOD147,MANAGEMENT,20.0,50.0,0.0,,LOW_SUPPORT
BOD147,BAR_DRINKS,20.0,50.0,7.1,0.0,LOW_SUPPORT
BOD147,WIFI,0.0,,14.3,0.0,LOW_SUPPORT
BOD152,STAFF,75.0,13.3,4.1,0.0,BOTH_SOURCE_SIGNAL
BOD152,CLEANLINESS,60.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,HYGIENE,15.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,FOOD,65.0,7.7,1.4,0.0,GOOGLE_ONLY_SIGNAL
BOD152,ROOM,55.0,9.1,8.2,0.0,BOTH_SOURCE_SIGNAL
BOD152,BED_COMFORT,20.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,BEACH_SEA,45.0,11.1,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,POOL,20.0,0.0,1.4,0.0,GOOGLE_ONLY_SIGNAL
BOD152,SERVICE,30.0,16.7,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,PRICE_VALUE,10.0,50.0,4.1,0.0,TRIP_ONLY_SIGNAL
BOD152,LOCATION,30.0,0.0,1.4,0.0,GOOGLE_ONLY_SIGNAL
BOD152,FACILITIES,45.0,0.0,17.8,0.0,BOTH_SOURCE_SIGNAL
BOD152,NOISE,25.0,20.0,1.4,0.0,GOOGLE_ONLY_SIGNAL
BOD152,FAMILY_KIDS,10.0,0.0,0.0,,LOW_SUPPORT
BOD152,ANIMATION_ENTERTAINMENT,5.0,100.0,2.7,0.0,LOW_SUPPORT
BOD152,CHECKIN_CHECKOUT,30.0,0.0,9.6,0.0,BOTH_SOURCE_SIGNAL
BOD152,RESERVATION,5.0,0.0,4.1,0.0,TRIP_ONLY_SIGNAL
BOD152,REFUND_PAYMENT,5.0,100.0,0.0,,LOW_SUPPORT
BOD152,MANAGEMENT,25.0,20.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD152,COMMUNICATION,10.0,50.0,0.0,,LOW_SUPPORT
BOD152,BAR_DRINKS,25.0,20.0,5.5,0.0,BOTH_SOURCE_SIGNAL
BOD162,STAFF,55.0,0.0,7.7,0.0,BOTH_SOURCE_SIGNAL
BOD162,CLEANLINESS,55.0,0.0,7.7,20.0,BOTH_SOURCE_SIGNAL
BOD162,HYGIENE,10.0,0.0,0.0,,LOW_SUPPORT
BOD162,FOOD,65.0,7.7,3.1,0.0,GOOGLE_ONLY_SIGNAL
BOD162,ROOM,40.0,12.5,9.2,0.0,BOTH_SOURCE_SIGNAL
BOD162,BED_COMFORT,35.0,0.0,1.5,0.0,GOOGLE_ONLY_SIGNAL
BOD162,BEACH_SEA,25.0,0.0,4.6,0.0,BOTH_SOURCE_SIGNAL
BOD162,POOL,25.0,0.0,3.1,0.0,GOOGLE_ONLY_SIGNAL
BOD162,SERVICE,20.0,0.0,6.2,25.0,BOTH_SOURCE_SIGNAL
BOD162,PRICE_VALUE,20.0,25.0,7.7,20.0,BOTH_SOURCE_SIGNAL
BOD162,LOCATION,15.0,0.0,3.1,0.0,GOOGLE_ONLY_SIGNAL
BOD162,FACILITIES,30.0,16.7,15.4,0.0,BOTH_SOURCE_SIGNAL
BOD162,NOISE,10.0,0.0,12.3,12.5,TRIP_ONLY_SIGNAL
BOD162,FAMILY_KIDS,20.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD162,ANIMATION_ENTERTAINMENT,0.0,,3.1,50.0,LOW_SUPPORT
BOD162,CHECKIN_CHECKOUT,20.0,0.0,4.6,33.3,BOTH_SOURCE_SIGNAL
BOD162,RESERVATION,0.0,,1.5,0.0,LOW_SUPPORT
BOD162,MANAGEMENT,10.0,0.0,1.5,0.0,LOW_SUPPORT
BOD162,COMMUNICATION,5.0,0.0,0.0,,LOW_SUPPORT
BOD162,BAR_DRINKS,25.0,20.0,7.7,40.0,BOTH_SOURCE_SIGNAL
BOD167,STAFF,36.4,0.0,35.5,9.1,BOTH_SOURCE_SIGNAL
BOD167,CLEANLINESS,45.5,0.0,33.9,4.8,BOTH_SOURCE_SIGNAL
BOD167,HYGIENE,9.1,0.0,1.6,0.0,LOW_SUPPORT
BOD167,FOOD,81.8,22.2,30.6,10.5,BOTH_SOURCE_SIGNAL
BOD167,ROOM,72.7,25.0,33.9,19.0,BOTH_SOURCE_SIGNAL
BOD167,BED_COMFORT,27.3,33.3,12.9,25.0,BOTH_SOURCE_SIGNAL
BOD167,BEACH_SEA,54.5,33.3,19.4,8.3,BOTH_SOURCE_SIGNAL
BOD167,POOL,9.1,0.0,8.1,20.0,TRIP_ONLY_SIGNAL
BOD167,SERVICE,54.5,33.3,14.5,22.2,BOTH_SOURCE_SIGNAL
BOD167,PRICE_VALUE,18.2,100.0,6.5,75.0,TRIP_ONLY_SIGNAL
BOD167,LOCATION,27.3,0.0,19.4,16.7,BOTH_SOURCE_SIGNAL
BOD167,FACILITIES,9.1,0.0,8.1,20.0,TRIP_ONLY_SIGNAL
BOD167,NOISE,9.1,100.0,9.7,50.0,TRIP_ONLY_SIGNAL
BOD167,FAMILY_KIDS,18.2,0.0,6.5,25.0,TRIP_ONLY_SIGNAL
BOD167,ANIMATION_ENTERTAINMENT,0.0,,1.6,0.0,LOW_SUPPORT
BOD167,CHECKIN_CHECKOUT,9.1,100.0,3.2,100.0,LOW_SUPPORT
BOD167,RESERVATION,9.1,100.0,9.7,50.0,TRIP_ONLY_SIGNAL
BOD167,REFUND_PAYMENT,9.1,100.0,3.2,100.0,LOW_SUPPORT
BOD167,MANAGEMENT,0.0,,8.1,40.0,TRIP_ONLY_SIGNAL
BOD167,COMMUNICATION,9.1,100.0,3.2,100.0,LOW_SUPPORT
BOD167,BAR_DRINKS,18.2,0.0,9.7,0.0,TRIP_ONLY_SIGNAL
BOD167,WIFI,0.0,,1.6,0.0,LOW_SUPPORT
BOD180,STAFF,50.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD180,CLEANLINESS,40.0,0.0,1.8,0.0,GOOGLE_ONLY_SIGNAL
BOD180,FOOD,60.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD180,ROOM,50.0,0.0,8.9,20.0,BOTH_SOURCE_SIGNAL
BOD180,BED_COMFORT,10.0,0.0,0.0,,LOW_SUPPORT
BOD180,BEACH_SEA,50.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD180,POOL,10.0,0.0,0.0,,LOW_SUPPORT
BOD180,SERVICE,40.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD180,PRICE_VALUE,0.0,,3.6,0.0,LOW_SUPPORT
BOD180,LOCATION,60.0,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD180,FACILITIES,20.0,0.0,16.1,11.1,TRIP_ONLY_SIGNAL
BOD180,NOISE,10.0,0.0,0.0,,LOW_SUPPORT
BOD180,ANIMATION_ENTERTAINMENT,0.0,,3.6,0.0,LOW_SUPPORT
BOD180,CHECKIN_CHECKOUT,20.0,0.0,7.1,0.0,TRIP_ONLY_SIGNAL
BOD180,RESERVATION,0.0,,8.9,0.0,TRIP_ONLY_SIGNAL
BOD180,MANAGEMENT,10.0,0.0,0.0,,LOW_SUPPORT
BOD180,BAR_DRINKS,30.0,0.0,5.4,0.0,BOTH_SOURCE_SIGNAL
BOD189,STAFF,45.5,13.3,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,CLEANLINESS,18.2,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,HYGIENE,3.0,0.0,0.0,,LOW_SUPPORT
BOD189,FOOD,36.4,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,ROOM,33.3,9.1,6.5,25.0,BOTH_SOURCE_SIGNAL
BOD189,BED_COMFORT,12.1,25.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,BEACH_SEA,42.4,35.7,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,POOL,12.1,0.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,SERVICE,39.4,7.7,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,PRICE_VALUE,27.3,44.4,3.2,50.0,GOOGLE_ONLY_SIGNAL
BOD189,LOCATION,18.2,33.3,1.6,100.0,GOOGLE_ONLY_SIGNAL
BOD189,FACILITIES,24.2,25.0,16.1,10.0,BOTH_SOURCE_SIGNAL
BOD189,NOISE,6.1,0.0,4.8,33.3,TRIP_ONLY_SIGNAL
BOD189,FAMILY_KIDS,15.2,60.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,ANIMATION_ENTERTAINMENT,0.0,,4.8,66.7,TRIP_ONLY_SIGNAL
BOD189,CHECKIN_CHECKOUT,12.1,50.0,4.8,0.0,BOTH_SOURCE_SIGNAL
BOD189,RESERVATION,9.1,100.0,9.7,0.0,BOTH_SOURCE_SIGNAL
BOD189,REFUND_PAYMENT,3.0,100.0,0.0,,LOW_SUPPORT
BOD189,TRANSPORT_TRANSFER,3.0,100.0,1.6,0.0,LOW_SUPPORT
BOD189,MANAGEMENT,21.2,28.6,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,COMMUNICATION,15.2,60.0,0.0,,GOOGLE_ONLY_SIGNAL
BOD189,BAR_DRINKS,24.2,12.5,3.2,0.0,GOOGLE_ONLY_SIGNAL
BOD190,STAFF,70.0,28.6,11.1,100.0,GOOGLE_ONLY_SIGNAL
BOD190,CLEANLINESS,45.0,22.2,16.7,100.0,BOTH_SOURCE_SIGNAL
BOD190,HYGIENE,10.0,50.0,11.1,50.0,LOW_SUPPORT
BOD190,FOOD,35.0,28.6,11.1,50.0,GOOGLE_ONLY_SIGNAL
BOD190,ROOM,50.0,30.0,44.4,62.5,BOTH_SOURCE_SIGNAL
BOD190,BED_COMFORT,40.0,25.0,11.1,100.0,GOOGLE_ONLY_SIGNAL
BOD190,BEACH_SEA,55.0,18.2,22.2,75.0,BOTH_SOURCE_SIGNAL
BOD190,POOL,5.0,100.0,0.0,,LOW_SUPPORT
BOD190,SERVICE,55.0,27.3,22.2,75.0,BOTH_SOURCE_SIGNAL
BOD190,PRICE_VALUE,30.0,66.7,33.3,83.3,BOTH_SOURCE_SIGNAL
BOD190,LOCATION,35.0,28.6,11.1,50.0,GOOGLE_ONLY_SIGNAL
BOD190,FACILITIES,25.0,40.0,5.6,100.0,GOOGLE_ONLY_SIGNAL
BOD190,NOISE,25.0,20.0,22.2,75.0,BOTH_SOURCE_SIGNAL
BOD190,FAMILY_KIDS,10.0,0.0,11.1,100.0,LOW_SUPPORT
BOD190,ANIMATION_ENTERTAINMENT,0.0,,11.1,100.0,LOW_SUPPORT
BOD190,CHECKIN_CHECKOUT,5.0,100.0,11.1,100.0,LOW_SUPPORT
BOD190,RESERVATION,15.0,66.7,11.1,100.0,GOOGLE_ONLY_SIGNAL
BOD190,REFUND_PAYMENT,5.0,100.0,16.7,100.0,TRIP_ONLY_SIGNAL
BOD190,MANAGEMENT,10.0,100.0,22.2,100.0,TRIP_ONLY_SIGNAL
BOD190,COMMUNICATION,10.0,100.0,11.1,100.0,LOW_SUPPORT
BOD190,BAR_DRINKS,30.0,50.0,5.6,100.0,GOOGLE_ONLY_SIGNAL
BOD190,WIFI,5.0,100.0,5.6,100.0,LOW_SUPPORT
