hotel_id,hotel_name,area,platform,source_url,detected_name,status,rows_added,started_at,finished_at,last_error
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=9032904,Le Méridien Bodrum Beach Resort,COMPLETED,20,2026-08-26T23:26:09Z,2026-08-26T23:26:09Z,
BOD108,Lujo Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=21877526,Lujo Hotel Bodrum,COMPLETED,20,2026-08-26T23:26:46Z,2026-08-26T23:26:46Z,
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=5798293,Titanic Luxury Collection Bodrum,COMPLETED,20,2026-08-26T23:27:23Z,2026-08-26T23:27:23Z,
BOD111,Zena Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3803347,Zena Hotel Bodrum,COMPLETED,9,2026-08-26T23:27:59Z,2026-08-26T23:27:59Z,
BOD112,Azure By Yelken Hotel,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=5273989,Azure by Yelken Hotel,COMPLETED,20,2026-08-26T23:28:31Z,2026-08-26T23:28:31Z,
BOD115,Yasmin Bodrum Resort,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=3443397,Yasmin Bodrum Resort,COMPLETED,20,2026-08-26T23:29:12Z,2026-08-26T23:29:12Z,
BOD118,Amfora Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9921726,Amfora Hotel,COMPLETED,10,2026-08-26T23:29:49Z,2026-08-26T23:29:49Z,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=97245574,Celeste Bella Luxury Hotel & Spa,COMPLETED,20,2026-08-26T23:30:18Z,2026-08-26T23:30:18Z,
BOD121,Eskiyalı Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=112161757,Eskiyali Otel,MANUAL_ACTION_REQUIRED,0,2026-08-26T23:30:54Z,2026-08-26T23:30:54Z,Yorum kartlari bulunamadi. Sayfa insan dogrulamasi gosteriyor veya Trip.com sayfa yapisini degistirmis olabilir.
BOD122,Florida Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=2774346,Florida Hotel,COMPLETED,11,2026-08-26T23:32:03Z,2026-08-26T23:32:03Z,
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=91276298,Irmak Boutique Hotel,COMPLETED,6,2026-08-26T23:32:40Z,2026-08-26T23:32:40Z,
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=80934091,Khai Hotel Bodrum,COMPLETED,20,2026-08-26T23:33:08Z,2026-08-26T23:33:08Z,
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=10724805,Lugga Boutique Hotel & Beach,COMPLETED,20,2026-08-26T23:33:47Z,2026-08-26T23:33:47Z,
BOD130,Petunya Beach Resort,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3458968,Petunya Beach Resort,COMPLETED,20,2026-08-26T23:34:25Z,2026-08-26T23:34:25Z,
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9433726,Regia Mare Beach Hotel Bodrum,COMPLETED,20,2026-08-26T23:35:03Z,2026-08-26T23:35:03Z,
BOD134,Yakamoz Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=65110826,Yakamoz Otel,COMPLETED,18,2026-08-26T23:35:40Z,2026-08-26T23:35:40Z,
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3799633,Zest Exclusive Hotel & Spa,COMPLETED,20,2026-08-26T23:36:17Z,2026-08-26T23:36:17Z,
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3054529,DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort,COMPLETED,20,2026-08-26T23:36:54Z,2026-08-26T23:36:54Z,
BOD141,DUJA BODRUM,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=2510330,Duja Bodrum,COMPLETED,20,2026-08-26T23:37:31Z,2026-08-26T23:37:31Z,
BOD144,Mira Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=29994665,Mira Suites,COMPLETED,2,2026-08-26T23:38:10Z,2026-08-26T23:38:10Z,
BOD147,Omar Hotel & Suites,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=7169366,Omar Hotel & Suites,COMPLETED,14,2026-08-26T23:38:36Z,2026-08-26T23:38:36Z,
BOD151,Sarpedor Boutique Hotel & SPA,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3799376,Sarpedor Boutique Hotel,COMPLETED,20,2026-08-26T23:39:14Z,2026-08-26T23:39:14Z,
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,trip,https://www.trip.com/hotels/detail/?hotelId=5798277,"Susona Bodrum, LXR Hotels & Resorts",COMPLETED,20,2026-08-26T23:39:52Z,2026-08-26T23:39:52Z,
BOD158,Arin Resort Bodrum,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=3139952,Arin Resort Bodrum,COMPLETED,20,2026-08-26T23:40:32Z,2026-08-26T23:40:32Z,
BOD162,Rammos Managed by Dedeman,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=91593909,Rammos Managed By Dedeman,COMPLETED,20,2026-08-26T23:41:11Z,2026-08-26T23:41:11Z,
BOD165,Caja by Maxx Royal,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=96121165,Caja by Maxx Royal,COMPLETED,4,2026-08-26T23:41:50Z,2026-08-26T23:41:50Z,
BOD167,Elista Hotel & Spa,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=10538097,Elista Hotel & Spa,COMPLETED,20,2026-08-26T23:42:17Z,2026-08-26T23:42:17Z,
BOD170,No:81 Hotel,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=6276090,No81 Hotel,COMPLETED,20,2026-08-26T23:42:54Z,2026-08-26T23:42:54Z,
BOD172,Ailla Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=112828271,Ailla Yalikavak,COMPLETED,20,2026-08-26T23:43:34Z,2026-08-26T23:43:34Z,
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=11135278,Allium Bodrum Resort & Spa,COMPLETED,20,2026-08-26T23:44:09Z,2026-08-26T23:44:09Z,
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=42368994,Arts Hotel Bodrum Yalikavak,COMPLETED,20,2026-08-26T23:44:47Z,2026-08-26T23:44:47Z,
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3123466,Avantgarde Refined Yalıkavak,COMPLETED,20,2026-08-26T23:45:25Z,2026-08-26T23:45:25Z,
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=6521445,Delta Hotels by Marriott Bodrum,COMPLETED,7,2026-08-26T23:46:00Z,2026-08-26T23:46:00Z,
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=78104128,MGallery the Bodrum Hotel Yalikavak,COMPLETED,20,2026-08-26T23:46:30Z,2026-08-26T23:46:30Z,
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=65110502,Palmalife Bodrum Resort & Spa,COMPLETED,12,2026-08-26T23:47:10Z,2026-08-26T23:47:10Z,
BOD183,Ruins Luxury Resort,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=134861180,Ruins Luxury Resort,MANUAL_ACTION_REQUIRED,0,2026-08-26T23:47:49Z,2026-08-26T23:47:49Z,Yorum kartlari bulunamadi. Sayfa insan dogrulamasi gosteriyor veya Trip.com sayfa yapisini degistirmis olabilir.
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=67104006,Sea Palm Otel Yalıkavak,COMPLETED,14,2026-08-26T23:48:58Z,2026-08-26T23:48:58Z,
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3794461,Sirene Luxury Hotel Bodrum,COMPLETED,20,2026-08-26T23:49:35Z,2026-08-26T23:49:35Z,
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=10742914,Spektr Boutique Hotel Yalikavak,COMPLETED,20,2026-08-26T23:50:14Z,2026-08-26T23:50:14Z,
BOD189,The Bodrum EDITION,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=21867636,The Bodrum EDITION,COMPLETED,20,2026-08-26T23:50:52Z,2026-08-26T23:50:52Z,
BOD190,The Sign Highlight Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=4061754,The Sign Highlight Hotel,COMPLETED,18,2026-08-26T23:51:32Z,2026-08-26T23:51:32Z,
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3802803,Yalıkavak Marina Hotel by METT Collection,COMPLETED,20,2026-08-26T23:52:13Z,2026-08-26T23:52:13Z,
BOD192,Yalıpark Beach Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=9866550,Yalipark Beach Hotel,COMPLETED,20,2026-08-26T23:52:51Z,2026-08-26T23:52:51Z,
BOD002,Armonia Holiday Village & Spa,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-3448104/armonia-holiday-village-and-spa-all-inclusive/,Armonia Holiday Village & Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:54:45Z,2026-08-26T23:54:45Z,
BOD003,ASPAT HOTEL BODRUM Beach Restaurant,Akyarlar,trip,https://www.trip.com/hotels/detail/?hotelId=106791418,Aspat Hotel Bodrum - Beach Restaurant,COMPLETED,8,2026-08-26T23:55:21Z,2026-08-26T23:55:21Z,
BOD004,Bendis Beach Hotel,Akyarlar,trip,https://www.trip.com/hotels/akyarlar-mahallesi-hotel-detail-4416296/bendis-beach-hotel/,Bendis Beach Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:56:10Z,2026-08-26T23:56:10Z,
BOD007,Kefaluka Resort,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-9894522/kefaluka-resort-ultra-all-inclusive/,Kefaluka Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:56:46Z,2026-08-26T23:56:46Z,
BOD008,LA BREZZA SUITE &HOTEL,Akyarlar,trip,https://www.trip.com/hotels/detail/?hotelId=4057611,La Brezza Suite & Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:57:22Z,2026-08-26T23:57:22Z,
BOD010,Mare Garden Hotel,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-60107472/mare-garden-hotel/,Mare Garden Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:57:58Z,2026-08-26T23:57:58Z,
BOD011,"Radisson Collection Hotel, Bodrum",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-75487192/radisson-collection-hotel-bodrum/,"Radisson Collection Hotel, Bodrum",VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:58:25Z,2026-08-26T23:58:25Z,
BOD012,Selectum Collection Bodrum,Akyarlar,trip,https://www.trip.com/hotels/bodrum-hotel-detail-7877878/selectum-collection-bodrum/,Selectum Collection Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:59:00Z,2026-08-26T23:59:00Z,
BOD013,"Sentido Bellazure - Akyarlar, Bodrum / Turkey",Akyarlar,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-10720331/sentido-bellazure-all-inclusive/,Bellazure Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T23:59:36Z,2026-08-26T23:59:36Z,
BOD014,Suum Bodrum Hotel & Beach,Akyarlar,trip,https://us.trip.com/hotels/bodrum-hotel-detail-116725989/suum-bodrum-hotel-beach/,SUUM BODRUM HOTEL & BEACH,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:00:24Z,2026-08-27T00:00:24Z,
BOD016,Xanadu Island,Akyarlar,trip,https://www.trip.com/hotels/akyarlar-mahallesi-hotel-detail-17508018/xanadu-island-hotel/,Xanadu Island,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:01:01Z,2026-08-27T00:01:01Z,
BOD017,Ambrosia Otel Beach & Spa,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3448116,Ambrosia Hotel Beach & Spa,COMPLETED,30,2026-08-27T00:01:37Z,2026-08-27T00:01:37Z,
BOD020,Bitez Risa Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3457591,Bitez Risa Hotel,COMPLETED,30,2026-08-27T00:02:44Z,2026-08-27T00:02:44Z,
BOD021,"Caresse, a Luxury Collection Resort & Spa, Bodrum",Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=3799303,"Caresse, a Luxury Collection Resort & Spa, Bodrum",COMPLETED,23,2026-08-27T00:03:53Z,2026-08-27T00:03:53Z,
BOD025,Halikarya Hotel & Restaurant Beach,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=133162789,Halikarya Hotel & Restaurant Beach,COMPLETED,1,2026-08-27T00:05:00Z,2026-08-27T00:05:00Z,
BOD029,Mumu Bodrum Hotel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=119015660,Mumu Bodrum Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:05:47Z,2026-08-27T00:05:47Z,
BOD031,Okaliptus Otel,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=5420290,Okaliptus Otel,COMPLETED,27,2026-08-27T00:06:29Z,2026-08-27T00:06:29Z,
BOD033,Ramada Resort by Wyndham Bodrum,Bitez,trip,https://www.trip.com/hotels/detail/?hotelId=2504739,Ramada Resort by Wyndham Bodrum,COMPLETED,44,2026-08-27T00:07:39Z,2026-08-27T00:07:39Z,
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3053057,Bodrium Hotel & Spa,COMPLETED,43,2026-08-27T00:09:02Z,2026-08-27T00:09:02Z,
BOD041,La Quinta by Wyndham Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=3112073,La Quinta by Wyndham Bodrum,COMPLETED,39,2026-08-27T00:10:35Z,2026-08-27T00:10:35Z,
BOD043,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=9664001,METT Hotel & Beach Resort Bodrum,COMPLETED,70,2026-08-27T00:11:52Z,2026-08-27T00:11:52Z,
BOD045,Salmakis Resort & Spa,Bodrum Merkez,trip,https://www.trip.com/hotels/detail/?hotelId=2564875,Salmakis Resort & Spa,COMPLETED,31,2026-08-27T00:13:36Z,2026-08-27T00:13:36Z,
BOD048,Babana Hotel,Göltürkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=3444382,Babana Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:14:49Z,2026-08-27T00:14:49Z,
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,trip,https://ae.trip.com/hotels/golturkbuku-hotel-detail-17200888/faros-bodrum-ex-villa-kilic-hotel/,Faros Hotel Bodrum - Special Category,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:15:30Z,2026-08-27T00:15:30Z,
BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,trip,https://www.trip.com/hotels/golturkbuku-hotel-detail-4067437/lavinya-otel/,Lavinya Otel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:16:03Z,2026-08-27T00:16:03Z,
BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,trip,https://www.trip.com/hotels/bodrum-hotel-detail-1661001/mandarin-oriental-bodrum/,"Mandarin Oriental, Bodrum",VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:16:36Z,2026-08-27T00:16:36Z,
BOD058,Bodrum Beach Resort,Gümbet,trip,https://us.trip.com/hotels/gumbet-hotel-detail-4057730/bodrum-beach-resort/,Bodrum Beach Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:17:12Z,2026-08-27T00:17:12Z,
BOD059,Bodrum Hotel Baba,Gümbet,trip,https://ae.trip.com/hotels/gumbet-hotel-detail-7138850/hotel-baba-all-inclusive/,Hotel Baba,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:17:46Z,2026-08-27T00:17:46Z,
BOD060,Club Shark Hotel,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=3110682,Club Shark Hotel,COMPLETED,23,2026-08-27T00:18:21Z,2026-08-27T00:18:21Z,
BOD061,Gümbet Anıl Beach,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=3139941,Gumbet Anil Beach,COMPLETED,21,2026-08-27T00:19:26Z,2026-08-27T00:19:26Z,
BOD064,Jasmin Elite Residence & Spa,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=10734986,Jasmin Elite Residence & Spa,COMPLETED,68,2026-08-27T00:20:32Z,2026-08-27T00:20:32Z,
BOD065,Mirada Exclusive Bodrum,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=96677392,Mirada Exclusive Bodrum,COMPLETED,43,2026-08-27T00:22:18Z,2026-08-27T00:22:18Z,
BOD066,Royal Asarlik Beach Hotel & Spa,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=4373993,Royal Asarlik Beach Hotel,COMPLETED,54,2026-08-27T00:23:44Z,2026-08-27T00:23:44Z,
BOD068,Selectum Colours Bodrum,Gümbet,trip,https://www.trip.com/hotels/detail/?hotelId=10718129,Selectum Colours Bodrum,COMPLETED,25,2026-08-27T00:25:18Z,2026-08-27T00:25:18Z,
BOD071,Tropicana Beach Hotel,Gümbet,trip,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,Tropicana Beach,MANUAL_ACTION_REQUIRED,0,2026-08-27T00:26:28Z,2026-08-27T00:26:28Z,Yorum kartlari bulunamadi. Sayfa insan dogrulamasi gosteriyor veya Trip.com sayfa yapisini degistirmis olabilir.
BOD072,VERY CHIC BODRUM,Gümbet,trip,https://uk.trip.com/hotels/bodrum-hotel-detail-3448155/very-chic-bodrum-adult-only/,Very Chic Bodrum Adult Only,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:27:39Z,2026-08-27T00:27:39Z,
BOD073,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-96123030/arriba-apart-bungalow-restaurant/,Arriba Apart Bungalow Restaurant,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:28:13Z,2026-08-27T00:28:13Z,
BOD074,Begonvil Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-127410335/begonvil-gmlk/,BEGONVİL GÜMÜŞLÜK,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:29:13Z,2026-08-27T00:29:13Z,
BOD076,Gümüşlük No3,Gümüşlük,trip,https://www.trip.com/hotels/gumusluk-hotel-detail-109836085/gumusluk-no3/,Gumusluk No3,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:29:40Z,2026-08-27T00:29:40Z,
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,trip,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,Liman Hotel Gümüslük - Adult Only,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:30:12Z,2026-08-27T00:30:12Z,
BOD081,Oda Bodrum Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=45808524,Oda Bodrum Gümüşlük,COMPLETED,8,2026-08-27T00:30:46Z,2026-08-27T00:30:46Z,
BOD082,Otel Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=10621542,Hotel Gumusluk,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:31:36Z,2026-08-27T00:31:36Z,
BOD085,Paradise Gümüşlük,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=47296921,Paradise Gumusluk,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:32:17Z,2026-08-27T00:32:17Z,
BOD086,Vega Aparts,Gümüşlük,trip,https://www.trip.com/hotels/detail/?hotelId=6158557,Vega Aparts,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:32:55Z,2026-08-27T00:32:55Z,
BOD088,Baia Bodrum Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4389371,Baia Bodrum Hotel,COMPLETED,20,2026-08-27T00:33:37Z,2026-08-27T00:33:37Z,
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4046304,Cape Bodrum Luxury Hotel & Beach,COMPLETED,8,2026-08-27T00:34:35Z,2026-08-27T00:34:35Z,
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3451304,Costa Farilya Special Class Hotel Bodrum,COMPLETED,47,2026-08-27T00:35:26Z,2026-08-27T00:35:26Z,
BOD091,Gündoğan Suites,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=119308463,Gündoğan Suites,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:36:51Z,2026-08-27T00:36:51Z,
BOD095,Mivara Luxury Bodrum,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=5943823,Mivara Luxury Bodrum,COMPLETED,38,2026-08-27T00:37:20Z,2026-08-27T00:37:20Z,
BOD096,Olira Boutique Hotel&SPA,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=4057640,Olira Boutique Hotel&Spa,COMPLETED,7,2026-08-27T00:38:36Z,2026-08-27T00:38:36Z,
BOD097,OLİVE TREE HOTEL,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=1052156,Olive Tree Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:39:27Z,2026-08-27T00:39:27Z,
BOD100,Villa Rustica Hotel,Gündoğan,trip,https://www.trip.com/hotels/detail/?hotelId=3802712,Villa Rustica Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:40:03Z,2026-08-27T00:40:03Z,
BOD106,La Blanche Island Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3444509,La Blanche Island Bodrum,COMPLETED,37,2026-08-27T00:40:30Z,2026-08-27T00:40:30Z,
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=9032904,Le Méridien Bodrum Beach Resort,COMPLETED,24,2026-08-27T00:41:43Z,2026-08-27T00:41:43Z,
BOD108,Lujo Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=21877526,Lujo Hotel Bodrum,COMPLETED,21,2026-08-27T00:42:50Z,2026-08-27T00:42:50Z,
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=5798293,Titanic Luxury Collection Bodrum,COMPLETED,15,2026-08-27T00:43:57Z,2026-08-27T00:43:57Z,
BOD111,Zena Hotel Bodrum,Güvercinlik,trip,https://www.trip.com/hotels/detail/?hotelId=3803347,Zena Hotel Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:44:53Z,2026-08-27T00:44:53Z,
BOD112,Azure By Yelken Hotel,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=5273989,Azure by Yelken Hotel,COMPLETED,21,2026-08-27T00:45:24Z,2026-08-27T00:45:24Z,
BOD115,Yasmin Bodrum Resort,Kadıkalesi,trip,https://www.trip.com/hotels/detail/?hotelId=3443397,Yasmin Bodrum Resort,COMPLETED,27,2026-08-27T00:46:28Z,2026-08-27T00:46:28Z,
BOD118,Amfora Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9921726,Amfora Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:47:34Z,2026-08-27T00:47:34Z,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=97245574,Celeste Bella Luxury Hotel & Spa,COMPLETED,19,2026-08-27T00:48:03Z,2026-08-27T00:48:03Z,
BOD121,Eskiyalı Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=112161757,Eskiyali Otel,MANUAL_ACTION_REQUIRED,0,2026-08-27T00:48:59Z,2026-08-27T00:48:59Z,Yorum kartlari bulunamadi. Sayfa insan dogrulamasi gosteriyor veya Trip.com sayfa yapisini degistirmis olabilir.
BOD122,Florida Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=2774346,Florida Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:50:06Z,2026-08-27T00:50:06Z,
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=91276298,Irmak Boutique Hotel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:50:41Z,2026-08-27T00:50:41Z,
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=80934091,Khai Hotel Bodrum,COMPLETED,7,2026-08-27T00:51:10Z,2026-08-27T00:51:10Z,
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=10724805,Lugga Boutique Hotel & Beach,COMPLETED,5,2026-08-27T00:51:56Z,2026-08-27T00:51:56Z,
BOD130,Petunya Beach Resort,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3458968,Petunya Beach Resort,COMPLETED,24,2026-08-27T00:52:45Z,2026-08-27T00:52:45Z,
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=9433726,Regia Mare Beach Hotel Bodrum,COMPLETED,24,2026-08-27T00:53:55Z,2026-08-27T00:53:55Z,
BOD134,Yakamoz Otel,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=65110826,Yakamoz Otel,VALID_ENTITY_NO_REVIEWS,0,2026-08-27T00:55:03Z,2026-08-27T00:55:03Z,
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,trip,https://www.trip.com/hotels/detail/?hotelId=3799633,Zest Exclusive Hotel & Spa,COMPLETED,4,2026-08-27T00:55:43Z,2026-08-27T00:55:43Z,
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=3054529,DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort,COMPLETED,25,2026-08-27T00:56:30Z,2026-08-27T00:56:30Z,
BOD141,DUJA BODRUM,Torba,trip,https://www.trip.com/hotels/detail/?hotelId=2510330,Duja Bodrum,COMPLETED,32,2026-08-27T00:57:36Z,2026-08-27T00:57:36Z,
