hotel_id,aspect,mention_rate_n,low_context_share,high_context_share,mean_rating,support_flag
BOD119,BAR_DRINKS,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,BEACH_SEA,5,0.0,100.0,5.0,OK
BOD119,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD119,CLEANLINESS,6,0.0,100.0,5.0,OK
BOD119,FACILITIES,2,0.0,100.0,5.0,LOW_SUPPORT
BOD119,FAMILY_KIDS,4,0.0,100.0,5.0,OK
BOD119,FOOD,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,LOCATION,3,0.0,100.0,5.0,OK
BOD119,MANAGEMENT,3,0.0,100.0,5.0,OK
BOD119,NOISE,3,0.0,100.0,5.0,OK
BOD119,POOL,6,0.0,100.0,5.0,OK
BOD119,PRICE_VALUE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,ROOM,8,0.0,100.0,5.0,OK
BOD119,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD119,STAFF,5,0.0,100.0,5.0,OK
BOD120,BAR_DRINKS,3,33.3,66.7,3.67,OK
BOD120,BEACH_SEA,5,0.0,100.0,4.8,OK
BOD120,BED_COMFORT,3,33.3,66.7,4.0,OK
BOD120,CLEANLINESS,6,33.3,66.7,3.67,OK
BOD120,COMMUNICATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD120,FACILITIES,3,33.3,66.7,4.0,OK
BOD120,FAMILY_KIDS,1,100.0,0.0,1.0,LOW_SUPPORT
BOD120,FOOD,7,28.6,71.4,3.86,OK
BOD120,HYGIENE,1,100.0,0.0,2.0,LOW_SUPPORT
BOD120,LOCATION,4,0.0,100.0,5.0,OK
BOD120,NOISE,3,33.3,66.7,3.67,OK
BOD120,POOL,6,16.7,83.3,4.33,OK
BOD120,PRICE_VALUE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD120,REFUND_PAYMENT,2,100.0,0.0,1.0,LOW_SUPPORT
BOD120,RESERVATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD120,ROOM,7,42.9,57.1,3.43,OK
BOD120,SERVICE,2,50.0,50.0,3.5,LOW_SUPPORT
BOD120,STAFF,5,40.0,60.0,3.2,OK
BOD122,BAR_DRINKS,3,0.0,100.0,5.0,OK
BOD122,BEACH_SEA,7,0.0,100.0,4.86,OK
BOD122,BED_COMFORT,5,0.0,100.0,4.8,OK
BOD122,CLEANLINESS,6,16.7,83.3,4.33,OK
BOD122,FACILITIES,2,0.0,100.0,5.0,LOW_SUPPORT
BOD122,FAMILY_KIDS,2,0.0,100.0,4.5,LOW_SUPPORT
BOD122,FOOD,10,10.0,90.0,4.4,OK
BOD122,LOCATION,2,0.0,100.0,4.5,LOW_SUPPORT
BOD122,MANAGEMENT,1,0.0,100.0,4.0,LOW_SUPPORT
BOD122,PRICE_VALUE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD122,ROOM,6,0.0,100.0,4.83,OK
BOD122,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD122,STAFF,5,0.0,100.0,4.8,OK
BOD123,BAR_DRINKS,4,25.0,50.0,3.25,OK
BOD123,BEACH_SEA,19,10.5,78.9,4.26,OK
BOD123,BED_COMFORT,9,0.0,88.9,4.78,OK
BOD123,CHECKIN_CHECKOUT,6,33.3,50.0,3.17,OK
BOD123,CLEANLINESS,9,11.1,66.7,3.89,OK
BOD123,COMMUNICATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD123,FACILITIES,4,25.0,75.0,3.75,OK
BOD123,FAMILY_KIDS,9,0.0,88.9,4.67,OK
BOD123,FOOD,10,10.0,70.0,4.1,OK
BOD123,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD123,LOCATION,14,7.1,78.6,4.29,OK
BOD123,MANAGEMENT,8,37.5,50.0,3.25,OK
BOD123,NOISE,8,12.5,75.0,4.12,OK
BOD123,POOL,1,0.0,0.0,3.0,LOW_SUPPORT
BOD123,PRICE_VALUE,11,18.2,63.6,3.91,OK
BOD123,REFUND_PAYMENT,2,100.0,0.0,1.0,LOW_SUPPORT
BOD123,RESERVATION,5,60.0,20.0,2.2,OK
BOD123,ROOM,15,13.3,73.3,4.07,OK
BOD123,SERVICE,5,0.0,80.0,4.4,OK
BOD123,STAFF,14,21.4,71.4,4.0,OK
BOD123,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
BOD125,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD125,BAR_DRINKS,7,14.3,85.7,4.43,OK
BOD125,BEACH_SEA,21,19.0,76.2,4.14,OK
BOD125,BED_COMFORT,6,33.3,50.0,3.5,OK
BOD125,CHECKIN_CHECKOUT,3,0.0,100.0,5.0,OK
BOD125,CLEANLINESS,15,20.0,80.0,4.2,OK
BOD125,COMMUNICATION,2,0.0,100.0,5.0,LOW_SUPPORT
BOD125,FACILITIES,5,0.0,80.0,4.6,OK
BOD125,FAMILY_KIDS,7,28.6,71.4,3.86,OK
BOD125,FOOD,16,6.2,87.5,4.56,OK
BOD125,LOCATION,7,28.6,71.4,3.71,OK
BOD125,MANAGEMENT,4,25.0,75.0,4.0,OK
BOD125,NOISE,4,0.0,100.0,5.0,OK
BOD125,PRICE_VALUE,12,25.0,66.7,3.83,OK
BOD125,REFUND_PAYMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD125,RESERVATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD125,ROOM,6,16.7,83.3,4.33,OK
BOD125,SERVICE,16,31.2,56.2,3.5,OK
BOD125,STAFF,13,23.1,76.9,4.08,OK
BOD126,BAR_DRINKS,5,0.0,100.0,5.0,OK
BOD126,BEACH_SEA,6,16.7,83.3,4.33,OK
BOD126,BED_COMFORT,3,0.0,100.0,5.0,OK
BOD126,CHECKIN_CHECKOUT,3,33.3,66.7,3.67,OK
BOD126,CLEANLINESS,7,0.0,100.0,5.0,OK
BOD126,FACILITIES,3,33.3,66.7,3.67,OK
BOD126,FAMILY_KIDS,5,20.0,80.0,4.2,OK
BOD126,FOOD,7,14.3,85.7,4.43,OK
BOD126,LOCATION,3,33.3,66.7,3.67,OK
BOD126,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD126,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD126,PRICE_VALUE,3,0.0,100.0,5.0,OK
BOD126,ROOM,7,14.3,85.7,4.43,OK
BOD126,SERVICE,2,50.0,50.0,3.0,LOW_SUPPORT
BOD126,STAFF,7,0.0,100.0,5.0,OK
BOD127,AIR_CONDITIONING,2,100.0,0.0,1.0,LOW_SUPPORT
BOD127,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD127,BAR_DRINKS,10,10.0,80.0,4.3,OK
BOD127,BEACH_SEA,8,12.5,87.5,4.0,OK
BOD127,BED_COMFORT,3,0.0,100.0,4.67,OK
BOD127,CHECKIN_CHECKOUT,3,0.0,100.0,5.0,OK
BOD127,CLEANLINESS,18,16.7,77.8,4.06,OK
BOD127,FACILITIES,3,66.7,0.0,1.67,OK
BOD127,FAMILY_KIDS,5,0.0,80.0,4.4,OK
BOD127,FOOD,17,23.5,70.6,3.82,OK
BOD127,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD127,LOCATION,10,10.0,90.0,4.2,OK
BOD127,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD127,NOISE,10,30.0,70.0,3.9,OK
BOD127,POOL,7,42.9,57.1,3.43,OK
BOD127,PRICE_VALUE,9,0.0,100.0,4.78,OK
BOD127,REFUND_PAYMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD127,RESERVATION,4,25.0,75.0,4.0,OK
BOD127,ROOM,15,20.0,66.7,3.73,OK
BOD127,SERVICE,9,11.1,77.8,4.22,OK
BOD127,STAFF,17,23.5,64.7,3.71,OK
BOD127,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
BOD128,AIR_CONDITIONING,4,0.0,75.0,4.25,OK
BOD128,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD128,BAR_DRINKS,17,5.9,94.1,4.71,OK
BOD128,BEACH_SEA,50,2.0,96.0,4.8,OK
BOD128,BED_COMFORT,22,4.5,95.5,4.77,OK
BOD128,CHECKIN_CHECKOUT,7,14.3,85.7,4.57,OK
BOD128,CLEANLINESS,56,1.8,94.6,4.8,OK
BOD128,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD128,FACILITIES,17,5.9,88.2,4.47,OK
BOD128,FAMILY_KIDS,22,0.0,95.5,4.82,OK
BOD128,FOOD,52,1.9,92.3,4.75,OK
BOD128,HYGIENE,5,0.0,80.0,4.6,OK
BOD128,LOCATION,30,0.0,100.0,4.93,OK
BOD128,MANAGEMENT,13,0.0,100.0,5.0,OK
BOD128,NOISE,16,6.2,87.5,4.44,OK
BOD128,POOL,11,0.0,100.0,4.82,OK
BOD128,PRICE_VALUE,14,0.0,100.0,4.79,OK
BOD128,REFUND_PAYMENT,3,0.0,100.0,5.0,OK
BOD128,RESERVATION,4,0.0,100.0,4.75,OK
BOD128,ROOM,55,0.0,96.4,4.85,OK
BOD128,SERVICE,13,7.7,92.3,4.62,OK
BOD128,STAFF,54,0.0,96.3,4.91,OK
BOD128,TRANSPORT_TRANSFER,1,0.0,100.0,5.0,LOW_SUPPORT
BOD128,WIFI,1,0.0,100.0,5.0,LOW_SUPPORT
BOD129,BAR_DRINKS,2,0.0,50.0,4.0,LOW_SUPPORT
BOD129,BEACH_SEA,14,21.4,78.6,4.0,OK
BOD129,BED_COMFORT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD129,CHECKIN_CHECKOUT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD129,CLEANLINESS,8,25.0,62.5,3.62,OK
BOD129,FOOD,12,25.0,75.0,3.92,OK
BOD129,LOCATION,4,25.0,75.0,3.75,OK
BOD129,MANAGEMENT,3,66.7,33.3,2.33,OK
BOD129,NOISE,5,0.0,60.0,4.0,OK
BOD129,PRICE_VALUE,6,33.3,66.7,3.67,OK
BOD129,ROOM,7,42.9,28.6,2.57,OK
BOD129,SERVICE,3,0.0,100.0,5.0,OK
BOD129,STAFF,7,28.6,71.4,3.71,OK
BOD130,ANIMATION_ENTERTAINMENT,3,0.0,100.0,5.0,OK
BOD130,BAR_DRINKS,6,50.0,50.0,2.83,OK
BOD130,BEACH_SEA,10,40.0,60.0,3.3,OK
BOD130,BED_COMFORT,4,25.0,75.0,4.0,OK
BOD130,CHECKIN_CHECKOUT,1,0.0,100.0,4.0,LOW_SUPPORT
BOD130,CLEANLINESS,8,37.5,62.5,3.5,OK
BOD130,COMMUNICATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD130,FACILITIES,2,100.0,0.0,1.5,LOW_SUPPORT
BOD130,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD130,FOOD,9,44.4,55.6,3.11,OK
BOD130,HYGIENE,5,60.0,40.0,2.4,OK
BOD130,LOCATION,3,33.3,66.7,4.0,OK
BOD130,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD130,NOISE,6,33.3,66.7,3.5,OK
BOD130,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD130,PRICE_VALUE,4,50.0,50.0,2.75,OK
BOD130,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD130,RESERVATION,3,100.0,0.0,1.33,OK
BOD130,ROOM,8,50.0,50.0,2.88,OK
BOD130,SERVICE,3,100.0,0.0,1.0,OK
BOD130,STAFF,8,37.5,62.5,3.38,OK
BOD130,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
BOD131,BAR_DRINKS,8,0.0,100.0,4.75,OK
BOD131,BEACH_SEA,14,7.1,92.9,4.57,OK
BOD131,BED_COMFORT,4,0.0,100.0,4.75,OK
BOD131,CHECKIN_CHECKOUT,4,0.0,100.0,4.5,OK
BOD131,CLEANLINESS,13,0.0,100.0,4.85,OK
BOD131,FACILITIES,4,0.0,100.0,5.0,OK
BOD131,FAMILY_KIDS,4,0.0,100.0,5.0,OK
BOD131,FOOD,17,5.9,94.1,4.65,OK
BOD131,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD131,LOCATION,5,0.0,100.0,5.0,OK
BOD131,MANAGEMENT,3,0.0,100.0,5.0,OK
BOD131,NOISE,3,0.0,100.0,4.67,OK
BOD131,POOL,1,0.0,100.0,4.0,LOW_SUPPORT
BOD131,PRICE_VALUE,6,16.7,83.3,4.17,OK
BOD131,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD131,ROOM,16,0.0,100.0,4.81,OK
BOD131,SERVICE,11,0.0,100.0,4.91,OK
BOD131,STAFF,11,0.0,100.0,4.82,OK
BOD132,BAR_DRINKS,15,0.0,100.0,4.8,OK
BOD132,BEACH_SEA,6,0.0,83.3,4.33,OK
BOD132,BED_COMFORT,3,0.0,66.7,4.33,OK
BOD132,CLEANLINESS,8,0.0,87.5,4.62,OK
BOD132,FACILITIES,4,0.0,100.0,4.5,OK
BOD132,FAMILY_KIDS,9,0.0,100.0,4.89,OK
BOD132,FOOD,13,0.0,92.3,4.62,OK
BOD132,HYGIENE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD132,LOCATION,9,0.0,88.9,4.56,OK
BOD132,MANAGEMENT,5,0.0,100.0,5.0,OK
BOD132,NOISE,2,0.0,50.0,4.0,LOW_SUPPORT
BOD132,PRICE_VALUE,3,0.0,66.7,4.0,OK
BOD132,ROOM,8,0.0,87.5,4.62,OK
BOD132,SERVICE,10,0.0,90.0,4.6,OK
BOD132,STAFF,15,0.0,93.3,4.8,OK
BOD133,AIR_CONDITIONING,1,0.0,100.0,4.0,LOW_SUPPORT
BOD133,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD133,BAR_DRINKS,3,0.0,100.0,4.67,OK
BOD133,BEACH_SEA,7,14.3,85.7,4.29,OK
BOD133,BED_COMFORT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD133,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD133,CLEANLINESS,3,33.3,33.3,3.0,OK
BOD133,FAMILY_KIDS,2,0.0,50.0,4.0,LOW_SUPPORT
BOD133,FOOD,6,0.0,100.0,4.83,OK
BOD133,HYGIENE,1,0.0,0.0,3.0,LOW_SUPPORT
BOD133,LOCATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD133,MANAGEMENT,3,33.3,66.7,3.67,OK
BOD133,NOISE,3,0.0,100.0,5.0,OK
BOD133,PRICE_VALUE,5,20.0,80.0,4.2,OK
BOD133,REFUND_PAYMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD133,ROOM,3,0.0,100.0,4.67,OK
BOD133,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD133,STAFF,9,22.2,66.7,3.89,OK
BOD134,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD134,BAR_DRINKS,2,100.0,0.0,1.0,LOW_SUPPORT
BOD134,BEACH_SEA,4,25.0,75.0,4.0,OK
BOD134,BED_COMFORT,5,60.0,40.0,2.8,OK
BOD134,CHECKIN_CHECKOUT,2,50.0,50.0,3.5,LOW_SUPPORT
BOD134,CLEANLINESS,5,80.0,20.0,2.0,OK
BOD134,COMMUNICATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD134,FACILITIES,1,0.0,100.0,5.0,LOW_SUPPORT
BOD134,FAMILY_KIDS,4,50.0,50.0,3.25,OK
BOD134,FOOD,7,42.9,57.1,3.43,OK
BOD134,HYGIENE,3,100.0,0.0,1.0,OK
BOD134,LOCATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD134,MANAGEMENT,4,50.0,50.0,3.25,OK
BOD134,NOISE,1,100.0,0.0,2.0,LOW_SUPPORT
BOD134,POOL,2,50.0,50.0,3.5,LOW_SUPPORT
BOD134,PRICE_VALUE,6,66.7,33.3,2.5,OK
BOD134,REFUND_PAYMENT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD134,ROOM,4,100.0,0.0,1.25,OK
BOD134,SERVICE,3,66.7,33.3,2.67,OK
BOD134,STAFF,6,50.0,50.0,3.17,OK
BOD136,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD136,BAR_DRINKS,4,0.0,100.0,4.75,OK
BOD136,BEACH_SEA,6,0.0,100.0,4.83,OK
BOD136,BED_COMFORT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD136,CHECKIN_CHECKOUT,2,0.0,100.0,4.5,LOW_SUPPORT
BOD136,CLEANLINESS,4,0.0,100.0,4.75,OK
BOD136,FACILITIES,3,0.0,100.0,5.0,OK
BOD136,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD136,FOOD,9,0.0,100.0,4.89,OK
BOD136,HYGIENE,1,0.0,100.0,4.0,LOW_SUPPORT
BOD136,LOCATION,5,0.0,100.0,4.8,OK
BOD136,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD136,NOISE,2,0.0,100.0,4.5,LOW_SUPPORT
BOD136,POOL,2,0.0,100.0,4.5,LOW_SUPPORT
BOD136,PRICE_VALUE,2,0.0,100.0,4.5,LOW_SUPPORT
BOD136,ROOM,3,0.0,100.0,4.67,OK
BOD136,SERVICE,3,0.0,100.0,5.0,OK
BOD136,STAFF,6,0.0,100.0,4.83,OK
BOD140,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD140,BAR_DRINKS,8,50.0,50.0,2.88,OK
BOD140,BEACH_SEA,8,50.0,50.0,2.88,OK
BOD140,BED_COMFORT,5,20.0,80.0,4.0,OK
BOD140,CHECKIN_CHECKOUT,4,25.0,75.0,3.5,OK
BOD140,CLEANLINESS,8,50.0,50.0,2.88,OK
BOD140,COMMUNICATION,2,50.0,50.0,2.5,LOW_SUPPORT
BOD140,FACILITIES,7,42.9,57.1,3.14,OK
BOD140,FAMILY_KIDS,3,33.3,66.7,3.67,OK
BOD140,FOOD,10,40.0,60.0,3.3,OK
BOD140,HYGIENE,5,80.0,20.0,2.0,OK
BOD140,LOCATION,5,80.0,20.0,2.0,OK
BOD140,MANAGEMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD140,NOISE,3,33.3,66.7,3.67,OK
BOD140,POOL,5,80.0,20.0,1.8,OK
BOD140,PRICE_VALUE,6,33.3,66.7,3.5,OK
BOD140,REFUND_PAYMENT,3,66.7,33.3,2.33,OK
BOD140,RESERVATION,5,60.0,40.0,2.6,OK
BOD140,ROOM,10,40.0,60.0,3.3,OK
BOD140,SERVICE,7,57.1,42.9,2.57,OK
BOD140,STAFF,9,44.4,55.6,3.11,OK
BOD140,WIFI,1,0.0,100.0,4.0,LOW_SUPPORT
BOD143,BAR_DRINKS,3,0.0,100.0,5.0,OK
BOD143,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD143,CHECKIN_CHECKOUT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD143,CLEANLINESS,6,0.0,100.0,5.0,OK
BOD143,FACILITIES,3,0.0,100.0,5.0,OK
BOD143,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD143,FOOD,6,0.0,100.0,5.0,OK
BOD143,LOCATION,3,0.0,100.0,5.0,OK
BOD143,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD143,NOISE,5,0.0,100.0,5.0,OK
BOD143,POOL,4,0.0,100.0,5.0,OK
BOD143,PRICE_VALUE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD143,ROOM,5,0.0,100.0,5.0,OK
BOD143,SERVICE,3,0.0,100.0,5.0,OK
BOD143,STAFF,8,0.0,100.0,5.0,OK
BOD145,BAR_DRINKS,14,42.9,50.0,3.07,OK
BOD145,BEACH_SEA,15,33.3,60.0,3.47,OK
BOD145,BED_COMFORT,7,14.3,85.7,4.43,OK
BOD145,CHECKIN_CHECKOUT,5,60.0,40.0,2.6,OK
BOD145,CLEANLINESS,14,14.3,85.7,4.29,OK
BOD145,COMMUNICATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD145,FACILITIES,6,0.0,83.3,4.33,OK
BOD145,FAMILY_KIDS,4,0.0,100.0,5.0,OK
BOD145,FOOD,16,31.2,62.5,3.62,OK
BOD145,HYGIENE,3,0.0,100.0,4.67,OK
BOD145,LOCATION,7,14.3,85.7,4.43,OK
BOD145,MANAGEMENT,9,33.3,66.7,3.78,OK
BOD145,NOISE,7,14.3,71.4,3.71,OK
BOD145,POOL,5,40.0,60.0,3.6,OK
BOD145,PRICE_VALUE,10,60.0,40.0,2.6,OK
BOD145,RESERVATION,3,66.7,33.3,2.67,OK
BOD145,ROOM,17,41.2,52.9,3.18,OK
BOD145,SERVICE,11,45.5,45.5,3.09,OK
BOD145,STAFF,19,26.3,68.4,3.79,OK
BOD145,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
BOD146,AIR_CONDITIONING,3,0.0,100.0,5.0,OK
BOD146,ANIMATION_ENTERTAINMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD146,BAR_DRINKS,6,0.0,100.0,5.0,OK
BOD146,BEACH_SEA,14,14.3,85.7,4.5,OK
BOD146,BED_COMFORT,7,0.0,100.0,5.0,OK
BOD146,CHECKIN_CHECKOUT,3,0.0,100.0,4.67,OK
BOD146,CLEANLINESS,29,10.3,82.8,4.52,OK
BOD146,FACILITIES,7,42.9,57.1,3.71,OK
BOD146,FAMILY_KIDS,6,0.0,100.0,5.0,OK
BOD146,FOOD,28,14.3,82.1,4.46,OK
BOD146,HYGIENE,3,66.7,33.3,3.0,OK
BOD146,LOCATION,25,16.0,80.0,4.4,OK
BOD146,MANAGEMENT,9,33.3,66.7,4.0,OK
BOD146,NOISE,11,9.1,90.9,4.64,OK
BOD146,POOL,11,9.1,81.8,4.55,OK
BOD146,PRICE_VALUE,10,10.0,90.0,4.7,OK
BOD146,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD146,ROOM,26,15.4,76.9,4.35,OK
BOD146,SERVICE,7,0.0,100.0,5.0,OK
BOD146,STAFF,18,16.7,77.8,4.28,OK
BOD146,WIFI,1,100.0,0.0,2.0,LOW_SUPPORT
BOD147,BAR_DRINKS,2,50.0,50.0,3.0,LOW_SUPPORT
BOD147,BEACH_SEA,6,16.7,83.3,4.33,OK
BOD147,BED_COMFORT,3,0.0,100.0,5.0,OK
BOD147,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD147,CLEANLINESS,4,0.0,100.0,5.0,OK
BOD147,FACILITIES,1,0.0,100.0,5.0,LOW_SUPPORT
BOD147,FAMILY_KIDS,4,25.0,75.0,4.0,OK
BOD147,FOOD,7,0.0,100.0,4.86,OK
BOD147,LOCATION,4,0.0,100.0,5.0,OK
BOD147,MANAGEMENT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD147,NOISE,6,16.7,83.3,4.33,OK
BOD147,POOL,3,0.0,100.0,5.0,OK
BOD147,PRICE_VALUE,3,0.0,100.0,4.67,OK
BOD147,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD147,ROOM,5,20.0,80.0,4.0,OK
BOD147,SERVICE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD147,STAFF,5,20.0,80.0,4.2,OK
BOD148,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD148,ANIMATION_ENTERTAINMENT,7,0.0,85.7,4.71,OK
BOD148,BAR_DRINKS,11,9.1,72.7,4.18,OK
BOD148,BEACH_SEA,12,8.3,75.0,4.33,OK
BOD148,BED_COMFORT,2,0.0,50.0,3.5,LOW_SUPPORT
BOD148,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD148,CLEANLINESS,7,14.3,71.4,4.29,OK
BOD148,COMMUNICATION,2,50.0,50.0,3.5,LOW_SUPPORT
BOD148,FACILITIES,10,10.0,70.0,4.1,OK
BOD148,FAMILY_KIDS,6,16.7,66.7,4.17,OK
BOD148,FOOD,14,7.1,78.6,4.43,OK
BOD148,HYGIENE,1,100.0,0.0,2.0,LOW_SUPPORT
BOD148,LOCATION,11,9.1,72.7,4.18,OK
BOD148,MANAGEMENT,2,0.0,50.0,4.0,LOW_SUPPORT
BOD148,NOISE,7,14.3,71.4,4.14,OK
BOD148,POOL,4,0.0,75.0,4.25,OK
BOD148,PRICE_VALUE,9,11.1,66.7,4.11,OK
BOD148,REFUND_PAYMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD148,RESERVATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD148,ROOM,9,11.1,66.7,4.11,OK
BOD148,SERVICE,10,10.0,70.0,4.1,OK
BOD148,STAFF,14,7.1,78.6,4.36,OK
BOD150,AIR_CONDITIONING,1,100.0,0.0,1.0,LOW_SUPPORT
BOD150,ANIMATION_ENTERTAINMENT,7,0.0,71.4,4.0,OK
BOD150,BAR_DRINKS,11,9.1,81.8,4.09,OK
BOD150,BEACH_SEA,12,16.7,66.7,3.67,OK
BOD150,BED_COMFORT,6,0.0,66.7,4.17,OK
BOD150,CHECKIN_CHECKOUT,3,33.3,33.3,3.0,OK
BOD150,CLEANLINESS,13,15.4,69.2,3.69,OK
BOD150,COMMUNICATION,2,50.0,50.0,2.5,LOW_SUPPORT
BOD150,FACILITIES,8,25.0,75.0,3.5,OK
BOD150,FAMILY_KIDS,9,22.2,55.6,3.22,OK
BOD150,FOOD,15,13.3,73.3,3.8,OK
BOD150,HYGIENE,2,100.0,0.0,1.0,LOW_SUPPORT
BOD150,LOCATION,4,25.0,75.0,3.75,OK
BOD150,MANAGEMENT,4,25.0,75.0,3.75,OK
BOD150,NOISE,11,27.3,63.6,3.36,OK
BOD150,POOL,7,0.0,71.4,3.86,OK
BOD150,PRICE_VALUE,10,30.0,60.0,3.2,OK
BOD150,REFUND_PAYMENT,3,33.3,66.7,3.0,OK
BOD150,RESERVATION,4,0.0,100.0,4.25,OK
BOD150,ROOM,15,20.0,66.7,3.6,OK
BOD150,SERVICE,9,33.3,66.7,3.33,OK
BOD150,STAFF,12,16.7,66.7,3.67,OK
BOD152,ANIMATION_ENTERTAINMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD152,BAR_DRINKS,5,20.0,80.0,4.2,OK
BOD152,BEACH_SEA,9,11.1,88.9,4.56,OK
BOD152,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD152,CHECKIN_CHECKOUT,6,0.0,100.0,5.0,OK
BOD152,CLEANLINESS,12,0.0,100.0,5.0,OK
BOD152,COMMUNICATION,2,50.0,50.0,3.0,LOW_SUPPORT
BOD152,FACILITIES,9,0.0,100.0,5.0,OK
BOD152,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD152,FOOD,13,7.7,92.3,4.69,OK
BOD152,HYGIENE,3,0.0,100.0,5.0,OK
BOD152,LOCATION,6,0.0,100.0,5.0,OK
BOD152,MANAGEMENT,5,20.0,80.0,4.2,OK
BOD152,NOISE,5,20.0,80.0,4.2,OK
BOD152,POOL,4,0.0,100.0,5.0,OK
BOD152,PRICE_VALUE,2,50.0,50.0,3.0,LOW_SUPPORT
BOD152,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD152,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
