hotel_id,platform,hotel_name_master,hotel_name_link,area_master,area_link,in_master,in_link_file,name_match_status,area_mismatch_flag,direct_url,status,url_format_status,duplicate_url_flag
BOD158,trip,Arin Resort Bodrum,Arin Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD158,tripadvisor,Arin Resort Bodrum,Arin Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD159,google_travel,Bodrum Ada Otel Turgutreis,Bodrum Ada Otel Turgutreis,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD159,trip,Bodrum Ada Otel Turgutreis,Bodrum Ada Otel Turgutreis,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD159,tripadvisor,Bodrum Ada Otel Turgutreis,Bodrum Ada Otel Turgutreis,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD160,google_travel,La Blanche Resort Bodrum,La Blanche Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD160,trip,La Blanche Resort Bodrum,La Blanche Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD160,tripadvisor,La Blanche Resort Bodrum,La Blanche Resort Bodrum,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD161,google_travel,MyElla Hotel Resort & Spa,MyElla Hotel Resort & Spa,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD161,trip,MyElla Hotel Resort & Spa,MyElla Hotel Resort & Spa,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD161,tripadvisor,MyElla Hotel Resort & Spa,MyElla Hotel Resort & Spa,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD162,google_travel,Rammos Managed by Dedeman,Rammos Managed by Dedeman,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD162,trip,Rammos Managed by Dedeman,Rammos Managed by Dedeman,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD162,tripadvisor,Rammos Managed by Dedeman,Rammos Managed by Dedeman,Turgutreis,Turgutreis,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298664-d24000643-Reviews-Rammos_Managed_By_Dedeman-Turgutreis_Bodrum_District_Mugla_Province_Turkish_Aegean_Co.html,verified_direct,OK,False
BOD163,google_travel,Sundance Resort,Sundance Resort,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD163,trip,Sundance Resort,Sundance Resort,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD163,tripadvisor,Sundance Resort,Sundance Resort,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD164,google_travel,Swissôtel Resort Bodrum Sahili,Swissôtel Resort Bodrum Sahili,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD164,trip,Swissôtel Resort Bodrum Sahili,Swissôtel Resort Bodrum Sahili,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD164,tripadvisor,Swissôtel Resort Bodrum Sahili,Swissôtel Resort Bodrum Sahili,Turgutreis,Turgutreis,True,True,EXACT,OK,null,null,NO_URL,False
BOD165,google_travel,Caja by Maxx Royal,Caja by Maxx Royal,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD165,trip,Caja by Maxx Royal,Caja by Maxx Royal,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD165,tripadvisor,Caja by Maxx Royal,Caja by Maxx Royal,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD166,google_travel,Divan Bodrum,Divan Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD166,trip,Divan Bodrum,Divan Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD166,tripadvisor,Divan Bodrum,Divan Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD167,google_travel,Elista Hotel & Spa,Elista Hotel & Spa,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD167,trip,Elista Hotel & Spa,Elista Hotel & Spa,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD167,tripadvisor,Elista Hotel & Spa,Elista Hotel & Spa,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD168,google_travel,Kuum Hotel & SPA Bodrum,Kuum Hotel & SPA Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD168,trip,Kuum Hotel & SPA Bodrum,Kuum Hotel & SPA Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD168,tripadvisor,Kuum Hotel & SPA Bodrum,Kuum Hotel & SPA Bodrum,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD169,google_travel,MACAKIZI BODRUM,MACAKIZI BODRUM,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD169,trip,MACAKIZI BODRUM,MACAKIZI BODRUM,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD169,tripadvisor,MACAKIZI BODRUM,MACAKIZI BODRUM,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD170,google_travel,No:81 Hotel,No:81 Hotel,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD170,trip,No:81 Hotel,No:81 Hotel,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD170,tripadvisor,No:81 Hotel,No:81 Hotel,Türkbükü,Türkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD171,google_travel,4 reasons Hotel Yalikavak,4 reasons Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD171,trip,4 reasons Hotel Yalikavak,4 reasons Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD171,tripadvisor,4 reasons Hotel Yalikavak,4 reasons Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD172,google_travel,Ailla Yalıkavak,Ailla Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD172,trip,Ailla Yalıkavak,Ailla Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD172,tripadvisor,Ailla Yalıkavak,Ailla Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD173,google_travel,Allium Bodrum Resort & Spa,Allium Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD173,trip,Allium Bodrum Resort & Spa,Allium Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD173,tripadvisor,Allium Bodrum Resort & Spa,Allium Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD174,google_travel,Arts Hotel Bodrum Yalıkavak,Arts Hotel Bodrum Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD174,trip,Arts Hotel Bodrum Yalıkavak,Arts Hotel Bodrum Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD174,tripadvisor,Arts Hotel Bodrum Yalıkavak,Arts Hotel Bodrum Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD175,google_travel,Avantgarde Refined Hotel | Yalıkavak,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD175,trip,Avantgarde Refined Hotel | Yalıkavak,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD175,tripadvisor,Avantgarde Refined Hotel | Yalıkavak,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD176,google_travel,Blue Point Yalikavak,Blue Point Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD176,trip,Blue Point Yalikavak,Blue Point Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD176,tripadvisor,Blue Point Yalikavak,Blue Point Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD177,google_travel,Delta Hotels By Marriott Bodrum,Delta Hotels By Marriott Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD177,trip,Delta Hotels By Marriott Bodrum,Delta Hotels By Marriott Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD177,tripadvisor,Delta Hotels By Marriott Bodrum,Delta Hotels By Marriott Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD178,google_travel,Highlight Hotel Yalıkavak,Highlight Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD178,trip,Highlight Hotel Yalıkavak,Highlight Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD178,tripadvisor,Highlight Hotel Yalıkavak,Highlight Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD179,google_travel,Lizbonia Otel Yalikavak,Lizbonia Otel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD179,trip,Lizbonia Otel Yalikavak,Lizbonia Otel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD179,tripadvisor,Lizbonia Otel Yalikavak,Lizbonia Otel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD180,google_travel,MGallery The Bodrum Hotel Yalıkavak,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD180,trip,MGallery The Bodrum Hotel Yalıkavak,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD180,tripadvisor,MGallery The Bodrum Hotel Yalıkavak,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD181,google_travel,Palmalife Bodrum Resort & Spa,Palmalife Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD181,trip,Palmalife Bodrum Resort & Spa,Palmalife Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD181,tripadvisor,Palmalife Bodrum Resort & Spa,Palmalife Bodrum Resort & Spa,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD182,google_travel,Root Redrock Villas Yalıkavak - Bodrum,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD182,trip,Root Redrock Villas Yalıkavak - Bodrum,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD182,tripadvisor,Root Redrock Villas Yalıkavak - Bodrum,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD183,google_travel,Ruins Luxury Resort,Ruins Luxury Resort,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD183,trip,Ruins Luxury Resort,Ruins Luxury Resort,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD183,tripadvisor,Ruins Luxury Resort,Ruins Luxury Resort,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD184,google_travel,Sea Palm Otel -YALIKAVAK,Sea Palm Otel -YALIKAVAK,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD184,trip,Sea Palm Otel -YALIKAVAK,Sea Palm Otel -YALIKAVAK,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD184,tripadvisor,Sea Palm Otel -YALIKAVAK,Sea Palm Otel -YALIKAVAK,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD185,google_travel,Sezz Hotels Spa Wellness Yalıkavak,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD185,trip,Sezz Hotels Spa Wellness Yalıkavak,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD185,tripadvisor,Sezz Hotels Spa Wellness Yalıkavak,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD186,google_travel,Sirene Luxury Hotel Bodrum,Sirene Luxury Hotel Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD186,trip,Sirene Luxury Hotel Bodrum,Sirene Luxury Hotel Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD186,tripadvisor,Sirene Luxury Hotel Bodrum,Sirene Luxury Hotel Bodrum,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD187,google_travel,Spektr Boutique Hotel Yalikavak,Spektr Boutique Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD187,trip,Spektr Boutique Hotel Yalikavak,Spektr Boutique Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD187,tripadvisor,Spektr Boutique Hotel Yalikavak,Spektr Boutique Hotel Yalikavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD188,google_travel,Tangiers Hotel Yalıkavak,Tangiers Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD188,trip,Tangiers Hotel Yalıkavak,Tangiers Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD188,tripadvisor,Tangiers Hotel Yalıkavak,Tangiers Hotel Yalıkavak,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD189,google_travel,The Bodrum EDITION,The Bodrum EDITION,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD189,trip,The Bodrum EDITION,The Bodrum EDITION,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD189,tripadvisor,The Bodrum EDITION,The Bodrum EDITION,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD190,google_travel,The Sign Highlight Hotel,The Sign Highlight Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD190,trip,The Sign Highlight Hotel,The Sign Highlight Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD190,tripadvisor,The Sign Highlight Hotel,The Sign Highlight Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD191,google_travel,Yalıkavak Marina Hotel by METT Collection,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD191,trip,Yalıkavak Marina Hotel by METT Collection,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD191,tripadvisor,Yalıkavak Marina Hotel by METT Collection,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,null,NO_URL,False
BOD192,google_travel,Yalıpark Beach Hotel,Yalıpark Beach Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,MISSING_LINK_RECORD,NO_URL,False
BOD192,trip,Yalıpark Beach Hotel,Yalıpark Beach Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,MISSING_LINK_RECORD,NO_URL,False
BOD192,tripadvisor,Yalıpark Beach Hotel,Yalıpark Beach Hotel,Yalıkavak,Yalıkavak,True,True,EXACT,OK,null,MISSING_LINK_RECORD,NO_URL,False
